"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"2c7e49ee8d3d8ac687571fceb8c1892e","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Candidatus_Soleaferrea",NA
"7ff567e70e0844b697c84c75a1a41909","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","uncultured","uncultured_bacterium"
"8bddde0667cffd0f4e76d990001c1964","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","uncultured","uncultured_Firmicutes"
"ae42af0cdb386ef301b546cf55d015a5","d__Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","uncultured","uncultured_Ruminococcaceae"
"2cab37cf08cc3a87d687201616d75dca","d__Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Deferribacteraceae","Mucispirillum","uncultured_Deferribacteres"
"f644a9febc058a2a3081c450a004f96d","d__Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","uncultured","uncultured_bacterium"
"920686d6dcb690294881f21c1d83bd13","d__Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","uncultured","uncultured_Firmicutes"
"341fec5980f48f79a0dd6ba465c7d1cc","d__Bacteria","Synergistota","Synergistia","Synergistales","Synergistaceae","uncultured","uncultured_Firmicutes"
"2ce1f744cad0e22c97592e15fa9b6d7e","d__Bacteria","Cyanobacteria","Sericytochromatia","Sericytochromatia","Sericytochromatia","Sericytochromatia","uncultured_bacterium"
"d8e052d84903b75b1c6180ec773f3961","d__Bacteria","Cyanobacteria","Cyanobacteriia","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena_PCC-7403","uncultured_bacterium"
"16887f5961b80f5e9d15e56462616bc0","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Monoraphidium_neglectum"
"6612224b43895c35fede8b4d4ec1ac94","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Tetradesmus_obliquus"
"df241f90d0cf69d2c18834b4a1dca57e","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Oscillatoriales_cyanobacterium"
"4a3bd5b30ad6f661b9b591cffff4179a","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Oscillatoriales_cyanobacterium"
"718cf38aedfea7d1a20af288d640fe25","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Oscillatoriales_cyanobacterium"
"027ceabf39f4cb01cce24fd9ef5df7e7","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Coelastrella_sp."
"6411cca960c73dcf03c9bb43dd367bc7","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Coelastrella_sp."
"6805e8c23182b49e301d8efc3ae136f0","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Mychonastes_jurisii"
"0bf3f397cf664c91bc92665099d90f17","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Coleofasciculaceae","Microcoleus_PCC-7113","Microcoleus_sp."
"d25e752dfa09b7275bb6b49009b8fe59","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Tychonema_CCAP_1459-11B",NA
"83b9777fa009e5893c57e17ee8d48578","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Tychonema_CCAP_1459-11B",NA
"116e11fc812d0d88f5a0ef151b6c5e6a","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Tychonema_CCAP_1459-11B","uncultured_cyanobacterium"
"eb3e3aa88dec00661b041f5c18616fde","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Cyanobacteriaceae","Geitlerinema_LD9","uncultured_Antarctic"
"b32cbda7b8ca06a9cbfaf5bdcafb2488","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Cyanobacteriaceae","Cyanobacteriaceae","uncultured_bacterium"
"dd41abba1e7219447e516f43a9cd820c","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Microcystaceae","UCYN-C","Cyanothece_sp."
"e6a0c2c65c87a26462eb5ce3b120ccab","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Phormidiaceae","Planktothrix_NIVA-CYA_15","bacterium_enrichment"
"a6d323e32c7e1363accb543a2f42802c","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Calothrix_PCC-6303",NA
"26c3dff447072b2697df5402dcc58f11","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Calothrix_PCC-6303",NA
"e974ad37c21e92e0b8c4f6c393f110ef","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","uncultured","uncultured_bacterium"
"92eec9e192fe4241566af29e50e78184","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Cyanobacteriaceae","Geminocystis_PCC-6308",NA
"4ab453707f2c341d76be2074be39ab4f","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Xenococcaceae","Pleurocapsa_PCC-7319",NA
"d52d7bccec2219d16aa9ec07527ad2ba","d__Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1","[Phormidesmis_priestleyi]"
"3b2a0686c742961a54277469a6a19c3f","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",NA
"b60fb822ab30b108190f62fefd346e6e","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",NA
"a39a302fc91eb4c7591b2dfa5779c4ba","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307",NA
"2811acea2bce972707b80d051637dc0a","d__Bacteria","Cyanobacteria","Cyanobacteriia","Leptolyngbyales","Leptolyngbyaceae",NA,NA
"407be2906cb90d4d6476827c2d045695","d__Bacteria","Cyanobacteria","Cyanobacteriia","SepB-3","SepB-3","SepB-3","uncultured_bacterium"
"202a4772fa1c2f13939e472ee582d05e","d__Bacteria","Cyanobacteria","Cyanobacteriia","SepB-3","SepB-3","SepB-3","uncultured_bacterium"
"cd1908eac50915fd353962450e517d11","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"8bb41625b2863a201c44c673ca9f9889","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"0b64a54b56be25dd26ea32580e41a900","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"feb8cda5fe6f4c6456a870b82ab5c5dd","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"ad6835d0ab5f1314dbe603bfbfd9ef18","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"6b024a6bf6e409584d414929b63e6218","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Bacillaria_paxillifer"
"303ae3b872ee5657721995e1b8ebe064","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Bacillaria_paxillifer"
"312279f3723d2719eacd7b2af537736f","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_Cyanobacterium"
"65448908960007785d5754c74dfda726","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_Cyanobacterium"
"d39baae19eb254ee938bb62527380505","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Trachydiscus_minutus"
"7a97f8140796824b3641559f6f1998f0","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"3572ea931c45bdb2864755633cf39de3","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Vischeria_sp."
"70d1d01a0f10cea4660c696e0866f5c3","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Nannochloropsis_gaditana"
"f1934f1d095d47bc2f9195d6d29f7f3b","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Vischeria_sp."
"da44ef907eb858e60eda1616c4a598e0","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Melosira_varians"
"de9d36a06e22405cece80cacb59c99e9","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Cymbella_subturgidula"
"3b8b839e2b2dc04ef6d2b862fe9683cc","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Cymbella_subturgidula"
"2b74b05f7f0a130ef21326f6ee430212","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"7ec47f83caa61c20ce77de3a812355a7","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_diatom"
"833c21aab32d216826cbb4992bd9cbb4","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"bfe7fb24d307b1d64c6fa908f12dafcc","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"c2b900ec8c1dbadca6c8045064e65c70","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Cymbella_subturgidula"
"4f14c612d4c1530808fd1fe820ebf58c","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Cymbella_subturgidula"
"fc17da42c71f1d592d93fe34cf5da4f0","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_diatom"
"d745f1ce3b19ad21149f3d8b19a2356e","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"17534ce5115ac63ddfe0c24620a16f6c","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"0e2300cc3f419b27141891855fd61042","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"81dcb4677ba7b13fae0721d2d33b0bb8","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"ea2423a5cb82077c574eb732922065e4","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"9ef4d07e1bbb9501e47da56536a0d8cf","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Synedra_hyperborea"
"2cd90f5fa3083d0217f6029fb9c8efb7","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Thorea_hispida"
"69061953fa989fe4407eeb94c3f35839","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"380b4b7e2cf63b01681714fe47c9a7d3","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_Streptophyta"
"ccbc444edd981b0502e1fea45b6da396","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Staurastrum_punctulatum"
"29d16a9a15db1b7554f842a6a5151a0d","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Staurastrum_punctulatum"
"ac728a73035e8ac9b39dbe1a306e775d","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Staurastrum_punctulatum"
"37c787c600c9d46e4b801104516ac0e7","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Sanionia_uncinata"
"dde36e2d2241cca152539fc3d6f99979","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Sanionia_uncinata"
"de3c332815b95ed029f9544cc8b6c7f3","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"bedcbaf98c747b120b9397a4f353fe55","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Auxenochlorella_protothecoides"
"4a646cb172332ccb42d8f3368d5a1c63","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Picochlorum_sp."
"c90fdf82181be89ba6e556efbe1b9e9f","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Chlorella_sp."
"0aabd2434add2b52e73476eab6164f10","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"b50f3adfea6d18c723377a0831b2fb49","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast",NA
"a45f2d061752bcaa735139ab884d59cb","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","Castanea_mollissima"
"571756dcf19a6f2cfb3acd27457d8e67","d__Bacteria","Cyanobacteria","Cyanobacteriia","Chloroplast","Chloroplast","Chloroplast","uncultured_Chlorophyta"
"9ada56562b4ed85d7eb9f95a23c628ec","d__Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","uncultured","uncultured_bacterium"
"d2b89ef040df38654edad126e31a7926","d__Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136",NA
"9908609fee19c928462f711d82c69bea","d__Bacteria","Chloroflexi","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","Gitt-GS-136","uncultured_bacterium"
"739f53e332ccc7e91929d92464b8ea9c","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured_bacterium"
"5a230fd0a4b81a8d99be7cd6c13c7621","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured_bacterium"
"82d3e9194d7cf442c20975a8c8a75aac","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"d3b9860a9d50450f3d9a1da7be0ea6de","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"2d48a5563433c834a4b37c6f972d8aae","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"c8750aff3f739d010ae784f754da897b","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","metagenome"
"a0e1ac8b7786b0d0bab8e9bbf66dbc93","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96",NA
"720d102c7238b02d0d898670451ceaf0","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","uncultured_bacterium"
"334a567719290b3445a0694d8a1bde06","d__Bacteria","Chloroflexi","KD4-96","KD4-96","KD4-96","KD4-96","metagenome"
"7bce4389c7755090bb3ad7a9458d7e92","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_Chloroflexi"
"b2c92aeb8d189471962a7b6d3649d721","d__Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","RBG-13-54-9","RBG-13-54-9",NA
"6756fb97a4eb2dd245c2d1c4a0b49632","d__Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","RBG-13-54-9","RBG-13-54-9",NA
"fe11998f431da7bc5ccd11447dbf92d2","d__Bacteria","Chloroflexi","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","JG30-KF-CM66","uncultured_bacterium"
"23c6c31cbef4a5e685523f91431105c8","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured_archaeon"
"a77f9a0e4660b1dafc7b38eb98cdfe97","d__Bacteria","Chloroflexi","Anaerolineae","SJA-15","SJA-15","SJA-15",NA
"dca817b12cd6308aa21a213e565f542a","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured_bacterium"
"39d28b00b94947d8f8df5049b1e24164","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured",NA
"68d410be100d85fa4cc3f6be1c701a72","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","metagenome"
"0b58cab2ee61e81bed6d333aed026c80","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","metagenome"
"4ca4b530efb490ca498e2b31318eabc3","d__Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured",NA
"4d8f3f71fc681eb559c152a5f7408944","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031",NA
"fc09afd75d4f332723b26f0326725f73","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_Gemmatimonadetes"
"57bf00d385ac33d6c7053e593ba4b79d","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_bacterium"
"7c88f98a5b4577ec787de6c97946c67e","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","metagenome"
"da338418cfd8f25e64b6d8fd4d97d09c","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_bacterium"
"2988f49dc4bc5f531f54c4a2c2bed570","d__Bacteria","Chloroflexi","TK10","TK10","TK10","TK10",NA
"1a7288b82044b631be1e4c56093b5592","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","metagenome"
"db4d0302bb147f6f944563ae72462a07","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"12768eaa424c2b520241e9a8e4f87031","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","uncultured_bacterium"
"48631bd4899bd2c9b973b80a16dbc098","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"6272c96c7d63d3d0ac7d590d46e21153","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"e60e65584a3f04dd10f53cd9dc06d966","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","uncultured_Chloroflexi"
"d5c849a2a8c40a4769b1371f75bbf80e","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"774bff6cb74830b96dcd60e05dbd58ac","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45","uncultured_Chloroflexi"
"e356c4c331f3df5ab3463464cbb67896","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"1ed3ac8f9322202f1359237ecb1e9d8e","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"703801f03e0af26b7633c098c97cf9c5","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","JG30-KF-CM45",NA
"95f739a9b345fb4d18c07123afb29472","d__Bacteria","Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41","uncultured_Coriobacteriaceae"
"a2230720eb2d8055db9e821b05adf683","d__Bacteria","Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41",NA
"2080cd348f09b1d51ea82f9c0dc30a20","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"5b31f48598e7cfa7faf276c0294c78cf","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","metagenome"
"fde82905cfb99309270751aeaabfaa50","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","metagenome"
"dbd57d888af765816490233e91564990","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"aadbd006fba2fd94ca9e86f40272aef4","d__Bacteria","Actinobacteriota","Thermoleophilia","uncultured","uncultured","uncultured","uncultured_bacterium"
"d41a8a7ea1fef70ed97ce15569c39ba1","d__Bacteria","Actinobacteriota","Thermoleophilia","uncultured","uncultured","uncultured","uncultured_bacterium"
"d3073b1f2c4f081e076dbc7c8eaf88b8","d__Bacteria","Actinobacteriota","Thermoleophilia","uncultured","uncultured","uncultured","uncultured_bacterium"
"464d288aaa3fdfb633ca09786622a9d7","d__Bacteria","Actinobacteriota","Thermoleophilia","uncultured","uncultured","uncultured","uncultured_bacterium"
"f1c9716aa0871c29d7b3cc5f36a1e2ed","d__Bacteria","Actinobacteriota","Thermoleophilia","uncultured","uncultured","uncultured","uncultured_bacterium"
"e10e504196dd5f2a316523af2eca78a1","d__Bacteria","Actinobacteriota","Thermoleophilia","uncultured","uncultured","uncultured","uncultured_bacterium"
"1630da34177b4182aaf5cf2a9f39c102","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14",NA
"f4fe4f03be7a547ef9ecc074bf2b4071","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured_bacterium"
"3a6ececeb1dd4f8d1d941a1ec8d6f30c","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured_bacterium"
"bf5b7ec47136782ccc2271e452902849","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","metagenome"
"ec9159f25eab0418187e59feb3788942","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14",NA
"3057ba8d40e6bc5b62e243186e839cdb","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","metagenome"
"c264a943163b9c1f585a9228bb3f3a1b","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured_actinobacterium"
"1b48cab3d26e16fe6a2dc05d3b29ef3c","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured_Rubrobacteria"
"fb3417c4acc99f5fad22a74cdae4447d","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured_Rubrobacteria"
"32cdd1a5fd089dad5daa932459310693","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured_Solirubrobacter"
"6ac9f1393cf000abc9acfbed398b2834","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"4e95134e458beb934d1506fde713b175","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"5bef17ac2ccca30866119a9fce4a2d85","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA,NA
"97aaaa8f24869ae41ffeb8d396f5cc61","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","uncultured","Colobanthus_quitensis"
"a9c6ff133204d0fc9f2f45ccbc63ef53","d__Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","metagenome"
"c633ed202f736b5ce9da76c14b650c00","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_Rubrobacterales"
"55baf6e2e93882acf0d82d7e1946fec6","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"25802ff143445060b91071f4665b1ece","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_bacterium"
"8f6f5573fb2f99d4dd2340e7ac2d2143","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"3204b96183cb2d171cefd92dea574b23","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"dbac0cd30dd3693817e53d314bf3dbf5","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_microorganism"
"50a707bfe6edcc65ccdfe6564f03144e","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"c036359ba5517ead37b9cf2b50f4aba0","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"9dc1fc95b4424412102a1f83d08e6e54","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"cf9b1eaa07adad0574e69663778630f6","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"6e34a18f62b39fcb2e4a59a0be623437","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_bacterium"
"da6bffa8d64daf6230361166b0c9742f","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA,NA
"10e264615584b5e35b0f5f1fc7bbc434","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"e074aebc6c8811d9b37304ca725ec3d0","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured_actinobacterium"
"e0cce3d4b134d0c0d2933d1689e8291d","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"32df9e5a955f6887dc54a8210bfaea0f","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"059b12d597b4c60bc22be877f5384e09","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"ec0ccbaeac42fa96e6f23fb1af68af94","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"a7d22be1f875a0f490ac76efa85ff115","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"e31445fe06d8b188cf51be63eff8a14c","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"17d183c51ea2ac8ba79e8a1fd49c14a7","d__Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium_WWH12"
